,ticker,date,open,high,low,close,volume,dividend,split,adj_close,sma,rsi,slowd,slowk,roc,willr,std,next_close,direction
0,MCO,2010-07-09,21.3600,22.0800,21.3100,22.0400,2849600,0.0000,1.0000,19.2789,20.7221,58.3241,70.1155,96.6977,4.4550,-6.5217,1.1365999999999996,22.0100,-1
1,MCO,2010-07-12,21.9700,22.1700,21.8300,22.0100,2332600,0.0000,1.0000,19.2527,20.7793,58.0804,87.7239,96.7083,3.7718,-7.6087,1.2299500000000005,22.6700,1
2,MCO,2010-07-13,22.2000,22.7700,22.2000,22.6700,2229500,0.0000,1.0000,19.8300,20.9179,61.8573,96.5839,96.3457,9.3584,-3.0211,1.4295500000000008,22.3900,-1
3,MCO,2010-07-14,22.5900,22.6300,22.1900,22.3900,1893100,0.0000,1.0000,19.5851,21.0079,59.4117,94.7503,91.1968,5.9631,-11.4804,1.5383499999999994,22.4700,1
4,MCO,2010-07-15,22.4000,22.5300,21.8400,22.4700,2048000,0.0000,1.0000,19.6551,21.1414,59.8995,91.3137,86.3988,9.0777,-9.0634,1.6258499999999998,21.9400,-1
5,MCO,2010-07-16,22.3500,22.5900,21.8300,21.9400,2793400,0.0000,1.0000,19.1914,21.1364,55.1688,78.5445,58.0379,-0.3180,-25.0755,1.6200500000000009,21.8400,-1
6,MCO,2010-07-19,22.0200,22.1499,21.6600,21.8400,1721200,0.0000,1.0000,19.1040,21.1786,54.2974,60.0756,35.7901,2.7765,-28.0967,1.64255,22.3200,1
7,MCO,2010-07-20,21.5300,22.3300,21.3100,22.3200,1920600,0.0000,1.0000,19.5238,21.3436,57.7471,42.8797,34.8112,11.5442,-13.5952,1.6207000000000011,22.1800,-1
8,MCO,2010-07-21,22.3200,22.6400,21.8700,22.1800,2978300,0.0000,1.0000,19.4014,21.5050,56.4097,41.1054,52.7150,11.3454,-17.8248,1.5345000000000013,22.4500,1
9,MCO,2010-07-22,22.4300,22.6600,22.3100,22.4500,4082100,0.0000,1.0000,19.6376,21.6943,58.4102,54.3279,75.4577,13.3838,-10.0000,1.3966000000000012,22.6200,1
10,MCO,2010-07-23,22.4600,22.7450,22.2600,22.6200,2050300,0.0000,1.0000,19.7863,21.8814,59.6654,69.5184,80.3824,13.1000,-4.6875,1.244200000000001,23.0900,1
11,MCO,2010-07-26,22.5400,23.0900,22.4100,23.0900,1461100,0.0000,1.0000,20.1974,22.1207,62.9909,82.5838,91.9112,16.9706,-0.0000,0.9576000000000011,22.8800,-1
