,ticker,date,open,high,low,close,volume,dividend,split,adj_close,sma,rsi,slowd,slowk,roc,willr,std,next_close,direction
47,AAPL,2010-09-15,268.1700,270.3800,267.8400,270.2200,15334600,0.0000,1.0000,33.4157,255.8071,70.2689,86.0314,92.2960,11.2520,-0.4595,15.433700000000016,276.5700,1
48,AAPL,2010-09-16,270.2400,276.6700,269.5000,276.5700,23289400,0.0000,1.0000,34.2009,258.3993,74.9793,90.6916,95.5135,15.1032,-0.2432,15.925350000000009,275.3700,-1
49,AAPL,2010-09-17,277.6900,277.9600,273.6800,275.3700,22659900,0.0000,1.0000,34.0525,260.8100,72.6372,93.3524,92.2478,13.9682,-6.8865,15.5428,283.2300,1
50,AAPL,2010-09-20,276.0800,283.7800,275.8500,283.2300,23524200,0.0000,1.0000,35.0245,263.7193,77.5777,93.1997,91.8377,16.7959,-1.2664,15.793600000000026,283.7700,1
51,AAPL,2010-09-21,283.8600,287.3500,282.7900,283.7700,23859800,0.0000,1.0000,35.0913,266.6243,77.8733,90.0083,85.9395,16.7297,-8.7168,15.057700000000011,287.7500,1
52,AAPL,2010-09-22,282.7100,287.9800,282.4100,287.7500,20903200,0.0000,1.0000,35.5835,269.2971,79.9692,90.0806,92.4646,14.9483,-0.5836,15.482799999999997,288.9200,1
53,AAPL,2010-09-23,286.3300,292.7600,286.0000,288.9200,28075600,0.0000,1.0000,35.7282,271.9221,80.5524,88.3880,86.7600,14.5735,-10.0366,15.458100000000002,292.3200,1
54,AAPL,2010-09-24,292.1000,293.5300,290.5500,292.3200,23196000,0.0000,1.0000,36.1486,274.3186,82.1763,89.9400,90.5952,12.9652,-3.2457,16.28184999999999,291.1640,-1
55,AAPL,2010-09-27,293.9750,294.7300,291.0100,291.1640,17244100,0.0000,1.0000,36.0056,276.7010,79.7383,86.2390,81.3618,12.9374,-10.0084,15.941599999999994,286.8600,-1
56,AAPL,2010-09-28,291.7700,291.7700,275.0000,286.8600,36965800,0.0000,1.0000,35.4734,278.4110,71.2611,82.2438,74.7743,9.1054,-23.6124,15.284600000000012,287.3700,1
