,ticker,date,open,high,low,close,volume,dividend,split,adj_close,sma,rsi,slowd,slowk,roc,willr,std,next_close,direction
102,AXP,12/12/2016,74.7,74.7,73.15,73.58,3654846,0,1,69.4063,72.8143,63.2171,81.9712,75.663,2.8516,-37.4134,1.64645,73.84,1
103,BAC,12/12/2016,23,23.25,22.535,22.61,136869792,0,1,21.0872,21.5271,74.5827,89.1252,78.8933,11.215,-20.4473,1.4677,22.61,0
104,BK,12/12/2016,48.59,48.9718,48.19,48.22,7145838,0,1,44.6663,47.8821,61.8706,67.5574,55.6122,1.6871,-48.8889,0.9585,48.28,1
105,JPM,12/12/2016,85.36,85.79,84.29,84.73,14509120,0,1,76.4851,81.67,78.9526,93.2182,86.6267,8.5586,-13.2005,3.9095,84.76,1
106,KO,12/12/2016,42,42.01,41.72,41.9,17561150,0,1,37.316,41.0829,56.0475,80.7681,80.8407,1.3056,-13.6752,0.86595,41.76,-1
107,MCO,12/12/2016,99.31,99.706,98.1,98.27,819139,0,1,94.6619,99.1886,42.8638,60.2674,72.5337,-2.828,-63.3779,2.5842,99.5,1
108,SPY,12/12/2016,226.4,226.96,225.76,226.25,101906238,0,1,210.2536,222.0736,75.419,95.0467,93.2863,2.7708,-9.0909,3.528,227.76,1
109,USB,12/12/2016,51.89,52.1,51.45,51.58,6113449,0,1,46.349,50.27,73.58,87.3849,79.237,4.6672,-20.1418,1.5923,51.7,1
110,WFC,12/12/2016,56.5,57.1,55.55,55.78,27884341,0,1,49.1605,54.1907,66.0245,83.4513,68.1163,7.0223,-33.7858,3.0261,55.84,1
111,AAPL,12/13/2016,113.84,115.92,113.75,115.19,43733811,0,1,109.4713,111.4721,63.7273,86.2026,82.8212,3.0322,-9.5176,2.51295,115.19,0
112,AMZN,12/13/2016,764.96,782.46,762,774.34,5285288,0,1,774.34,763.5207,52.5466,70.459,59.1037,-1.3994,-24.7952,17.5057,768.82,-1
113,AXP,12/13/2016,73.67,74.23,73.11,73.84,2892870,0,1,69.6516,72.9657,64.2834,75.7468,62.9633,2.9559,-35.6488,1.62355,74.07,1
114,BAC,12/13/2016,22.8,22.88,22.29,22.61,118204085,0,1,21.0872,21.6921,74.5827,79.5225,66.8374,11.3793,-20.9836,1.42805,22.67,1
